OrderID,OrderDate,ProductID,ProductName,Category,Region,Channel,CustomerSegment,Quantity,DiscountPct,Revenue,Cost,GrossProfit,RevenueTarget
ORD-02501,2026-07-01,P04,27-inch Monitor,Displays,Mediterranean,Online,Consumer,1,0,289,185,104,271.66
ORD-02502,2026-07-02,P10,Ergonomic Chair,Office,Mediterranean,Marketplace,Consumer,2,0.05,948.1,630,318.1,938.12
ORD-02503,2026-07-02,P12,Portable SSD 1TB,Storage,Marmara,Marketplace,Corporate,1,0.05,141.55,84,57.55,140.06
ORD-02504,2026-07-02,P01,Laptop Pro 14,Computing,Mediterranean,Retail,Consumer,1,0.1,1169.1,820,349.1,1221.06
ORD-02505,2026-07-02,P10,Ergonomic Chair,Office,Aegean,Retail,Small Business,2,0.05,948.1,630,318.1,938.12
ORD-02506,2026-07-02,P01,Laptop Pro 14,Computing,Marmara,Retail,Consumer,2,0,2598,1640,958,2442.12
ORD-02507,2026-07-02,P06,Wireless Mouse,Accessories,Mediterranean,Retail,Consumer,1,0.05,56.05,25,31.05,55.46
ORD-02508,2026-07-02,P08,Noise-Cancel Headphones,Audio,Mediterranean,Retail,Consumer,1,0.05,236.55,133,103.55,234.06
ORD-02509,2026-07-03,P09,Portable Speaker,Audio,Mediterranean,Retail,Small Business,4,0,476,252,224,447.44
ORD-02510,2026-07-03,P12,Portable SSD 1TB,Storage,Marmara,Marketplace,Consumer,1,0.15,126.65,84,42.65,140.06
ORD-02511,2026-07-03,P01,Laptop Pro 14,Computing,Mediterranean,Marketplace,Small Business,2,0.1,2338.2,1640,698.2,2442.12
ORD-02512,2026-07-03,P05,Mechanical Keyboard,Accessories,Marmara,Online,Corporate,1,0,119,61,58,111.86
ORD-02513,2026-07-03,P10,Ergonomic Chair,Office,Marmara,Marketplace,Corporate,1,0.1,449.1,315,134.1,469.06
ORD-02514,2026-07-03,P07,USB-C Dock,Accessories,Marmara,Retail,Consumer,1,0.1,152.1,92,60.1,158.86
ORD-02515,2026-07-03,P06,Wireless Mouse,Accessories,Aegean,Online,Consumer,1,0,59,25,34,55.46
ORD-02516,2026-07-03,P09,Portable Speaker,Audio,Mediterranean,Retail,Corporate,2,0.15,202.3,126,76.3,223.72
ORD-02517,2026-07-04,P08,Noise-Cancel Headphones,Audio,Aegean,Online,Small Business,1,0.1,224.1,133,91.1,234.06
ORD-02518,2026-07-04,P11,Standing Desk,Office,Central Anatolia,Marketplace,Consumer,1,0,699,440,259,657.06
ORD-02519,2026-07-04,P12,Portable SSD 1TB,Storage,Central Anatolia,Retail,Consumer,3,0,447,252,195,420.18
ORD-02520,2026-07-04,P03,4K Monitor,Displays,Central Anatolia,Online,Small Business,2,0.15,729.3,540,189.3,806.52
ORD-02521,2026-07-04,P05,Mechanical Keyboard,Accessories,Mediterranean,Retail,Corporate,1,0.1,107.1,61,46.1,111.86
ORD-02522,2026-07-04,P10,Ergonomic Chair,Office,Marmara,Online,Consumer,1,0,499,315,184,469.06
ORD-02523,2026-07-05,P04,27-inch Monitor,Displays,Mediterranean,Retail,Corporate,1,0,289,185,104,271.66
ORD-02524,2026-07-05,P09,Portable Speaker,Audio,Central Anatolia,Online,Small Business,1,0,119,63,56,111.86
ORD-02525,2026-07-05,P10,Ergonomic Chair,Office,Marmara,Online,Corporate,1,0.2,399.2,315,84.2,469.06
ORD-02526,2026-07-05,P02,Office Laptop 15,Computing,Central Anatolia,Online,Corporate,1,0.05,854.05,590,264.05,845.06
ORD-02527,2026-07-05,P03,4K Monitor,Displays,Central Anatolia,Marketplace,Small Business,3,0.15,1093.95,810,283.95,1209.78
ORD-02528,2026-07-05,P05,Mechanical Keyboard,Accessories,Aegean,Online,Small Business,1,0.05,113.05,61,52.05,111.86
ORD-02529,2026-07-05,P03,4K Monitor,Displays,Aegean,Marketplace,Corporate,1,0.05,407.55,270,137.55,403.26
ORD-02530,2026-07-05,P03,4K Monitor,Displays,Marmara,Marketplace,Consumer,1,0,429,270,159,403.26
ORD-02531,2026-07-05,P09,Portable Speaker,Audio,Marmara,Marketplace,Small Business,1,0.05,113.05,63,50.05,111.86
ORD-02532,2026-07-05,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Marketplace,Small Business,1,0.15,211.65,133,78.65,234.06
ORD-02533,2026-07-06,P04,27-inch Monitor,Displays,Aegean,Online,Corporate,1,0,289,185,104,271.66
ORD-02534,2026-07-06,P12,Portable SSD 1TB,Storage,Aegean,Online,Small Business,3,0,447,252,195,420.18
ORD-02535,2026-07-06,P11,Standing Desk,Office,Aegean,Online,Corporate,1,0.1,629.1,440,189.1,657.06
ORD-02536,2026-07-06,P10,Ergonomic Chair,Office,Central Anatolia,Retail,Small Business,1,0,499,315,184,469.06
ORD-02537,2026-07-06,P09,Portable Speaker,Audio,Central Anatolia,Marketplace,Corporate,1,0.05,113.05,63,50.05,111.86
ORD-02538,2026-07-06,P01,Laptop Pro 14,Computing,Mediterranean,Retail,Small Business,1,0,1299,820,479,1221.06
ORD-02539,2026-07-06,P02,Office Laptop 15,Computing,Central Anatolia,Retail,Corporate,2,0.05,1708.1,1180,528.1,1690.12
ORD-02540,2026-07-06,P09,Portable Speaker,Audio,Marmara,Marketplace,Small Business,1,0.05,113.05,63,50.05,111.86
ORD-02541,2026-07-07,P07,USB-C Dock,Accessories,Mediterranean,Retail,Small Business,1,0,169,92,77,158.86
ORD-02542,2026-07-07,P04,27-inch Monitor,Displays,Aegean,Online,Corporate,2,0.05,549.1,370,179.1,543.32
ORD-02543,2026-07-07,P02,Office Laptop 15,Computing,Central Anatolia,Online,Small Business,1,0,899,590,309,845.06
ORD-02544,2026-07-07,P07,USB-C Dock,Accessories,Mediterranean,Marketplace,Corporate,2,0.05,321.1,184,137.1,317.72
ORD-02545,2026-07-07,P04,27-inch Monitor,Displays,Marmara,Marketplace,Small Business,1,0.1,260.1,185,75.1,271.66
ORD-02546,2026-07-07,P08,Noise-Cancel Headphones,Audio,Marmara,Retail,Corporate,4,0.1,896.4,532,364.4,936.24
ORD-02547,2026-07-07,P03,4K Monitor,Displays,Marmara,Marketplace,Small Business,1,0,429,270,159,403.26
ORD-02548,2026-07-07,P01,Laptop Pro 14,Computing,Aegean,Marketplace,Consumer,1,0,1299,820,479,1221.06
ORD-02549,2026-07-07,P09,Portable Speaker,Audio,Aegean,Marketplace,Corporate,1,0,119,63,56,111.86
ORD-02550,2026-07-07,P04,27-inch Monitor,Displays,Marmara,Marketplace,Corporate,1,0,289,185,104,271.66
ORD-02551,2026-07-08,P05,Mechanical Keyboard,Accessories,Aegean,Online,Corporate,2,0.05,226.1,122,104.1,223.72
ORD-02552,2026-07-08,P02,Office Laptop 15,Computing,Mediterranean,Marketplace,Small Business,2,0,1798,1180,618,1690.12
ORD-02553,2026-07-08,P06,Wireless Mouse,Accessories,Aegean,Marketplace,Corporate,3,0,177,75,102,166.38
ORD-02554,2026-07-08,P03,4K Monitor,Displays,Mediterranean,Online,Small Business,3,0.05,1222.65,810,412.65,1209.78
ORD-02555,2026-07-08,P06,Wireless Mouse,Accessories,Marmara,Retail,Small Business,1,0.2,47.2,25,22.2,55.46
ORD-02556,2026-07-08,P02,Office Laptop 15,Computing,Marmara,Marketplace,Small Business,2,0.05,1708.1,1180,528.1,1690.12
ORD-02557,2026-07-09,P02,Office Laptop 15,Computing,Marmara,Retail,Corporate,2,0.1,1618.2,1180,438.2,1690.12
ORD-02558,2026-07-09,P08,Noise-Cancel Headphones,Audio,Marmara,Online,Small Business,2,0,498,266,232,468.12
ORD-02559,2026-07-09,P04,27-inch Monitor,Displays,Central Anatolia,Retail,Small Business,3,0,867,555,312,814.98
ORD-02560,2026-07-09,P10,Ergonomic Chair,Office,Aegean,Online,Corporate,2,0.1,898.2,630,268.2,938.12
ORD-02561,2026-07-09,P01,Laptop Pro 14,Computing,Aegean,Marketplace,Small Business,1,0.1,1169.1,820,349.1,1221.06
ORD-02562,2026-07-10,P10,Ergonomic Chair,Office,Central Anatolia,Marketplace,Corporate,2,0,998,630,368,938.12
ORD-02563,2026-07-10,P11,Standing Desk,Office,Mediterranean,Online,Corporate,1,0.05,664.05,440,224.05,657.06
ORD-02564,2026-07-10,P04,27-inch Monitor,Displays,Mediterranean,Marketplace,Small Business,4,0.05,1098.2,740,358.2,1086.64
ORD-02565,2026-07-10,P01,Laptop Pro 14,Computing,Mediterranean,Online,Corporate,2,0.1,2338.2,1640,698.2,2442.12
ORD-02566,2026-07-10,P01,Laptop Pro 14,Computing,Central Anatolia,Retail,Consumer,1,0.05,1234.05,820,414.05,1221.06
ORD-02567,2026-07-11,P04,27-inch Monitor,Displays,Central Anatolia,Marketplace,Corporate,1,0,289,185,104,271.66
ORD-02568,2026-07-11,P03,4K Monitor,Displays,Aegean,Online,Small Business,2,0.05,815.1,540,275.1,806.52
ORD-02569,2026-07-11,P03,4K Monitor,Displays,Marmara,Online,Consumer,1,0,429,270,159,403.26
ORD-02570,2026-07-11,P04,27-inch Monitor,Displays,Mediterranean,Online,Corporate,1,0,289,185,104,271.66
ORD-02571,2026-07-11,P02,Office Laptop 15,Computing,Mediterranean,Marketplace,Consumer,1,0,899,590,309,845.06
ORD-02572,2026-07-11,P01,Laptop Pro 14,Computing,Marmara,Marketplace,Consumer,1,0.1,1169.1,820,349.1,1221.06
ORD-02573,2026-07-11,P12,Portable SSD 1TB,Storage,Aegean,Retail,Consumer,2,0.15,253.3,168,85.3,280.12
ORD-02574,2026-07-12,P11,Standing Desk,Office,Mediterranean,Marketplace,Consumer,1,0.15,594.15,440,154.15,657.06
ORD-02575,2026-07-12,P08,Noise-Cancel Headphones,Audio,Mediterranean,Retail,Consumer,1,0.1,224.1,133,91.1,234.06
ORD-02576,2026-07-12,P01,Laptop Pro 14,Computing,Mediterranean,Retail,Consumer,1,0.1,1169.1,820,349.1,1221.06
ORD-02577,2026-07-12,P02,Office Laptop 15,Computing,Mediterranean,Marketplace,Consumer,1,0,899,590,309,845.06
ORD-02578,2026-07-12,P01,Laptop Pro 14,Computing,Aegean,Online,Corporate,1,0.05,1234.05,820,414.05,1221.06
ORD-02579,2026-07-12,P02,Office Laptop 15,Computing,Central Anatolia,Online,Corporate,3,0.15,2292.45,1770,522.45,2535.18
ORD-02580,2026-07-12,P10,Ergonomic Chair,Office,Central Anatolia,Marketplace,Consumer,1,0,499,315,184,469.06
ORD-02581,2026-07-13,P04,27-inch Monitor,Displays,Aegean,Marketplace,Consumer,1,0.1,260.1,185,75.1,271.66
ORD-02582,2026-07-13,P12,Portable SSD 1TB,Storage,Marmara,Marketplace,Small Business,2,0.05,283.1,168,115.1,280.12
ORD-02583,2026-07-13,P09,Portable Speaker,Audio,Aegean,Retail,Corporate,2,0.05,226.1,126,100.1,223.72
ORD-02584,2026-07-13,P06,Wireless Mouse,Accessories,Central Anatolia,Online,Small Business,3,0.2,141.6,75,66.6,166.38
ORD-02585,2026-07-13,P03,4K Monitor,Displays,Central Anatolia,Retail,Small Business,1,0,429,270,159,403.26
ORD-02586,2026-07-13,P10,Ergonomic Chair,Office,Marmara,Marketplace,Corporate,3,0.1,1347.3,945,402.3,1407.18
ORD-02587,2026-07-13,P06,Wireless Mouse,Accessories,Mediterranean,Retail,Corporate,2,0.05,112.1,50,62.1,110.92
ORD-02588,2026-07-13,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Retail,Small Business,2,0,498,266,232,468.12
ORD-02589,2026-07-13,P11,Standing Desk,Office,Mediterranean,Retail,Small Business,1,0.15,594.15,440,154.15,657.06
ORD-02590,2026-07-13,P05,Mechanical Keyboard,Accessories,Central Anatolia,Marketplace,Corporate,1,0,119,61,58,111.86
ORD-02591,2026-07-14,P01,Laptop Pro 14,Computing,Marmara,Retail,Consumer,1,0.1,1169.1,820,349.1,1221.06
ORD-02592,2026-07-14,P06,Wireless Mouse,Accessories,Mediterranean,Retail,Corporate,1,0,59,25,34,55.46
ORD-02593,2026-07-14,P12,Portable SSD 1TB,Storage,Marmara,Retail,Corporate,3,0,447,252,195,420.18
ORD-02594,2026-07-14,P11,Standing Desk,Office,Marmara,Marketplace,Corporate,3,0.15,1782.45,1320,462.45,1971.18
ORD-02595,2026-07-14,P05,Mechanical Keyboard,Accessories,Mediterranean,Online,Small Business,1,0.15,101.15,61,40.15,111.86
ORD-02596,2026-07-14,P10,Ergonomic Chair,Office,Marmara,Marketplace,Corporate,2,0,998,630,368,938.12
ORD-02597,2026-07-14,P01,Laptop Pro 14,Computing,Mediterranean,Online,Corporate,1,0,1299,820,479,1221.06
ORD-02598,2026-07-14,P10,Ergonomic Chair,Office,Aegean,Retail,Small Business,1,0,499,315,184,469.06
ORD-02599,2026-07-15,P02,Office Laptop 15,Computing,Mediterranean,Online,Consumer,1,0.15,764.15,590,174.15,845.06
ORD-02600,2026-07-15,P05,Mechanical Keyboard,Accessories,Mediterranean,Retail,Consumer,4,0,476,244,232,447.44
ORD-02601,2026-07-15,P09,Portable Speaker,Audio,Aegean,Marketplace,Consumer,1,0,119,63,56,111.86
ORD-02602,2026-07-15,P10,Ergonomic Chair,Office,Mediterranean,Marketplace,Corporate,3,0,1497,945,552,1407.18
ORD-02603,2026-07-15,P02,Office Laptop 15,Computing,Aegean,Retail,Consumer,1,0.15,764.15,590,174.15,845.06
ORD-02604,2026-07-15,P05,Mechanical Keyboard,Accessories,Mediterranean,Retail,Consumer,1,0.1,107.1,61,46.1,111.86
ORD-02605,2026-07-15,P12,Portable SSD 1TB,Storage,Marmara,Online,Small Business,1,0,149,84,65,140.06
ORD-02606,2026-07-15,P08,Noise-Cancel Headphones,Audio,Aegean,Marketplace,Consumer,1,0,249,133,116,234.06
ORD-02607,2026-07-15,P08,Noise-Cancel Headphones,Audio,Aegean,Online,Consumer,2,0,498,266,232,468.12
ORD-02608,2026-07-16,P03,4K Monitor,Displays,Central Anatolia,Marketplace,Small Business,3,0.15,1093.95,810,283.95,1209.78
ORD-02609,2026-07-16,P11,Standing Desk,Office,Mediterranean,Marketplace,Corporate,1,0,699,440,259,657.06
ORD-02610,2026-07-16,P08,Noise-Cancel Headphones,Audio,Marmara,Retail,Corporate,1,0.05,236.55,133,103.55,234.06
ORD-02611,2026-07-16,P06,Wireless Mouse,Accessories,Mediterranean,Marketplace,Consumer,2,0.1,106.2,50,56.2,110.92
ORD-02612,2026-07-16,P03,4K Monitor,Displays,Marmara,Online,Corporate,2,0.05,815.1,540,275.1,806.52
ORD-02613,2026-07-16,P07,USB-C Dock,Accessories,Marmara,Marketplace,Corporate,2,0.05,321.1,184,137.1,317.72
ORD-02614,2026-07-16,P01,Laptop Pro 14,Computing,Central Anatolia,Marketplace,Consumer,2,0.1,2338.2,1640,698.2,2442.12
ORD-02615,2026-07-17,P11,Standing Desk,Office,Mediterranean,Online,Consumer,2,0,1398,880,518,1314.12
ORD-02616,2026-07-17,P10,Ergonomic Chair,Office,Aegean,Marketplace,Small Business,2,0,998,630,368,938.12
ORD-02617,2026-07-17,P11,Standing Desk,Office,Mediterranean,Retail,Consumer,2,0,1398,880,518,1314.12
ORD-02618,2026-07-17,P08,Noise-Cancel Headphones,Audio,Aegean,Retail,Small Business,1,0.1,224.1,133,91.1,234.06
ORD-02619,2026-07-17,P09,Portable Speaker,Audio,Central Anatolia,Marketplace,Consumer,1,0,119,63,56,111.86
ORD-02620,2026-07-17,P04,27-inch Monitor,Displays,Central Anatolia,Retail,Consumer,2,0.05,549.1,370,179.1,543.32
ORD-02621,2026-07-17,P04,27-inch Monitor,Displays,Marmara,Retail,Small Business,3,0,867,555,312,814.98
ORD-02622,2026-07-17,P06,Wireless Mouse,Accessories,Aegean,Online,Consumer,2,0.05,112.1,50,62.1,110.92
ORD-02623,2026-07-17,P01,Laptop Pro 14,Computing,Aegean,Retail,Consumer,1,0.05,1234.05,820,414.05,1221.06
ORD-02624,2026-07-17,P01,Laptop Pro 14,Computing,Mediterranean,Online,Small Business,3,0,3897,2460,1437,3663.18
ORD-02625,2026-07-18,P11,Standing Desk,Office,Aegean,Retail,Corporate,1,0.05,664.05,440,224.05,657.06
ORD-02626,2026-07-18,P06,Wireless Mouse,Accessories,Mediterranean,Online,Small Business,1,0.05,56.05,25,31.05,55.46
ORD-02627,2026-07-18,P06,Wireless Mouse,Accessories,Mediterranean,Retail,Consumer,3,0.15,150.45,75,75.45,166.38
ORD-02628,2026-07-18,P09,Portable Speaker,Audio,Mediterranean,Online,Consumer,2,0,238,126,112,223.72
ORD-02629,2026-07-18,P12,Portable SSD 1TB,Storage,Aegean,Marketplace,Consumer,1,0.05,141.55,84,57.55,140.06
ORD-02630,2026-07-18,P07,USB-C Dock,Accessories,Mediterranean,Online,Small Business,1,0,169,92,77,158.86
ORD-02631,2026-07-18,P01,Laptop Pro 14,Computing,Aegean,Retail,Corporate,1,0.1,1169.1,820,349.1,1221.06
ORD-02632,2026-07-18,P01,Laptop Pro 14,Computing,Marmara,Marketplace,Consumer,1,0,1299,820,479,1221.06
ORD-02633,2026-07-18,P02,Office Laptop 15,Computing,Marmara,Retail,Consumer,2,0.05,1708.1,1180,528.1,1690.12
ORD-02634,2026-07-18,P04,27-inch Monitor,Displays,Aegean,Marketplace,Small Business,2,0,578,370,208,543.32
ORD-02635,2026-07-19,P11,Standing Desk,Office,Mediterranean,Online,Consumer,1,0.05,664.05,440,224.05,657.06
ORD-02636,2026-07-19,P02,Office Laptop 15,Computing,Aegean,Marketplace,Corporate,3,0.05,2562.15,1770,792.15,2535.18
ORD-02637,2026-07-19,P11,Standing Desk,Office,Aegean,Retail,Corporate,1,0.1,629.1,440,189.1,657.06
ORD-02638,2026-07-19,P06,Wireless Mouse,Accessories,Marmara,Marketplace,Small Business,1,0.05,56.05,25,31.05,55.46
ORD-02639,2026-07-19,P11,Standing Desk,Office,Mediterranean,Marketplace,Consumer,1,0,699,440,259,657.06
ORD-02640,2026-07-19,P05,Mechanical Keyboard,Accessories,Central Anatolia,Retail,Corporate,2,0.15,202.3,122,80.3,223.72
ORD-02641,2026-07-19,P05,Mechanical Keyboard,Accessories,Marmara,Online,Corporate,1,0.05,113.05,61,52.05,111.86
ORD-02642,2026-07-19,P09,Portable Speaker,Audio,Marmara,Marketplace,Small Business,1,0.05,113.05,63,50.05,111.86
ORD-02643,2026-07-20,P07,USB-C Dock,Accessories,Aegean,Marketplace,Consumer,1,0,169,92,77,158.86
ORD-02644,2026-07-20,P09,Portable Speaker,Audio,Aegean,Marketplace,Consumer,1,0,119,63,56,111.86
ORD-02645,2026-07-20,P07,USB-C Dock,Accessories,Central Anatolia,Retail,Consumer,1,0.15,143.65,92,51.65,158.86
ORD-02646,2026-07-20,P03,4K Monitor,Displays,Marmara,Marketplace,Small Business,2,0.1,772.2,540,232.2,806.52
ORD-02647,2026-07-20,P05,Mechanical Keyboard,Accessories,Marmara,Marketplace,Consumer,1,0.15,101.15,61,40.15,111.86
ORD-02648,2026-07-20,P10,Ergonomic Chair,Office,Mediterranean,Online,Corporate,2,0,998,630,368,938.12
ORD-02649,2026-07-20,P01,Laptop Pro 14,Computing,Central Anatolia,Marketplace,Corporate,1,0.05,1234.05,820,414.05,1221.06
ORD-02650,2026-07-20,P05,Mechanical Keyboard,Accessories,Mediterranean,Online,Small Business,1,0,119,61,58,111.86
ORD-02651,2026-07-21,P03,4K Monitor,Displays,Aegean,Marketplace,Small Business,1,0.15,364.65,270,94.65,403.26
ORD-02652,2026-07-21,P06,Wireless Mouse,Accessories,Central Anatolia,Marketplace,Small Business,1,0.05,56.05,25,31.05,55.46
ORD-02653,2026-07-21,P11,Standing Desk,Office,Marmara,Retail,Corporate,2,0.15,1188.3,880,308.3,1314.12
ORD-02654,2026-07-21,P11,Standing Desk,Office,Aegean,Marketplace,Corporate,1,0.15,594.15,440,154.15,657.06
ORD-02655,2026-07-21,P10,Ergonomic Chair,Office,Aegean,Marketplace,Small Business,2,0.05,948.1,630,318.1,938.12
ORD-02656,2026-07-22,P12,Portable SSD 1TB,Storage,Marmara,Online,Corporate,1,0.1,134.1,84,50.1,140.06
ORD-02657,2026-07-22,P07,USB-C Dock,Accessories,Central Anatolia,Retail,Consumer,1,0.05,160.55,92,68.55,158.86
ORD-02658,2026-07-22,P10,Ergonomic Chair,Office,Central Anatolia,Online,Consumer,3,0.05,1422.15,945,477.15,1407.18
ORD-02659,2026-07-22,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Online,Small Business,1,0.15,211.65,133,78.65,234.06
ORD-02660,2026-07-22,P01,Laptop Pro 14,Computing,Aegean,Online,Small Business,1,0.15,1104.15,820,284.15,1221.06
ORD-02661,2026-07-22,P12,Portable SSD 1TB,Storage,Central Anatolia,Marketplace,Small Business,3,0.1,402.3,252,150.3,420.18
ORD-02662,2026-07-22,P09,Portable Speaker,Audio,Central Anatolia,Online,Corporate,1,0,119,63,56,111.86
ORD-02663,2026-07-23,P10,Ergonomic Chair,Office,Marmara,Online,Consumer,1,0,499,315,184,469.06
ORD-02664,2026-07-23,P11,Standing Desk,Office,Mediterranean,Marketplace,Small Business,4,0.15,2376.6,1760,616.6,2628.24
ORD-02665,2026-07-23,P06,Wireless Mouse,Accessories,Central Anatolia,Marketplace,Small Business,2,0,118,50,68,110.92
ORD-02666,2026-07-23,P06,Wireless Mouse,Accessories,Mediterranean,Retail,Consumer,1,0.15,50.15,25,25.15,55.46
ORD-02667,2026-07-23,P04,27-inch Monitor,Displays,Mediterranean,Online,Corporate,1,0,289,185,104,271.66
ORD-02668,2026-07-24,P09,Portable Speaker,Audio,Mediterranean,Online,Consumer,1,0.2,95.2,63,32.2,111.86
ORD-02669,2026-07-24,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Retail,Small Business,1,0,249,133,116,234.06
ORD-02670,2026-07-24,P08,Noise-Cancel Headphones,Audio,Mediterranean,Online,Consumer,3,0,747,399,348,702.18
ORD-02671,2026-07-24,P07,USB-C Dock,Accessories,Mediterranean,Retail,Consumer,2,0,338,184,154,317.72
ORD-02672,2026-07-24,P06,Wireless Mouse,Accessories,Mediterranean,Online,Consumer,1,0,59,25,34,55.46
ORD-02673,2026-07-24,P08,Noise-Cancel Headphones,Audio,Marmara,Marketplace,Consumer,2,0,498,266,232,468.12
ORD-02674,2026-07-24,P09,Portable Speaker,Audio,Central Anatolia,Retail,Small Business,1,0.1,107.1,63,44.1,111.86
ORD-02675,2026-07-24,P05,Mechanical Keyboard,Accessories,Marmara,Marketplace,Small Business,1,0.1,107.1,61,46.1,111.86
ORD-02676,2026-07-24,P10,Ergonomic Chair,Office,Central Anatolia,Marketplace,Consumer,2,0.15,848.3,630,218.3,938.12
ORD-02677,2026-07-25,P02,Office Laptop 15,Computing,Mediterranean,Retail,Small Business,1,0.1,809.1,590,219.1,845.06
ORD-02678,2026-07-25,P08,Noise-Cancel Headphones,Audio,Aegean,Marketplace,Corporate,2,0,498,266,232,468.12
ORD-02679,2026-07-25,P09,Portable Speaker,Audio,Central Anatolia,Retail,Small Business,2,0,238,126,112,223.72
ORD-02680,2026-07-25,P12,Portable SSD 1TB,Storage,Aegean,Retail,Corporate,1,0,149,84,65,140.06
ORD-02681,2026-07-25,P02,Office Laptop 15,Computing,Aegean,Retail,Consumer,2,0.05,1708.1,1180,528.1,1690.12
ORD-02682,2026-07-25,P06,Wireless Mouse,Accessories,Marmara,Marketplace,Corporate,2,0.15,100.3,50,50.3,110.92
ORD-02683,2026-07-25,P10,Ergonomic Chair,Office,Mediterranean,Marketplace,Consumer,2,0.2,798.4,630,168.4,938.12
ORD-02684,2026-07-25,P03,4K Monitor,Displays,Marmara,Online,Consumer,1,0,429,270,159,403.26
ORD-02685,2026-07-26,P06,Wireless Mouse,Accessories,Mediterranean,Marketplace,Corporate,1,0,59,25,34,55.46
ORD-02686,2026-07-26,P08,Noise-Cancel Headphones,Audio,Marmara,Online,Corporate,3,0.2,597.6,399,198.6,702.18
ORD-02687,2026-07-26,P05,Mechanical Keyboard,Accessories,Central Anatolia,Marketplace,Small Business,1,0.15,101.15,61,40.15,111.86
ORD-02688,2026-07-26,P09,Portable Speaker,Audio,Mediterranean,Online,Corporate,2,0.05,226.1,126,100.1,223.72
ORD-02689,2026-07-26,P02,Office Laptop 15,Computing,Marmara,Retail,Corporate,1,0.05,854.05,590,264.05,845.06
ORD-02690,2026-07-26,P08,Noise-Cancel Headphones,Audio,Central Anatolia,Retail,Consumer,1,0.15,211.65,133,78.65,234.06
ORD-02691,2026-07-26,P12,Portable SSD 1TB,Storage,Mediterranean,Retail,Corporate,3,0,447,252,195,420.18
ORD-02692,2026-07-26,P02,Office Laptop 15,Computing,Marmara,Retail,Small Business,2,0.15,1528.3,1180,348.3,1690.12
ORD-02693,2026-07-26,P02,Office Laptop 15,Computing,Aegean,Online,Consumer,1,0.1,809.1,590,219.1,845.06
ORD-02694,2026-07-27,P08,Noise-Cancel Headphones,Audio,Marmara,Retail,Small Business,2,0.2,398.4,266,132.4,468.12
ORD-02695,2026-07-27,P01,Laptop Pro 14,Computing,Marmara,Retail,Corporate,1,0.05,1234.05,820,414.05,1221.06
ORD-02696,2026-07-27,P06,Wireless Mouse,Accessories,Marmara,Marketplace,Small Business,1,0,59,25,34,55.46
ORD-02697,2026-07-27,P11,Standing Desk,Office,Mediterranean,Online,Corporate,2,0,1398,880,518,1314.12
